customer_id,industry,company_size,geography,subscription_tier,tenure_months,mrr,billing_frequency,discount_used,payment_delays,daily_active_users,feature_adoption_rate,avg_session_length,time_to_value_days,open_support_tickets,avg_resolution_time_hours,nps_score,support_sentiment,last_login_days,logins_last_7_days,logins_last_30_days,churn,engagement_delta,inactivity_streak,support_friction_index
CUST0521,Retail,Large,UK,Enterprise,36,281.29,Monthly,0,3,87,0.83,73.34,21,7,61.7,70,0.52,40,10,54,1,-3.5,33,431.9
CUST0522,Technology,Medium,India,Professional,46,1036.1,Monthly,0,4,85,0.06,5.94,46,5,30.06,-52,0.39,50,14,10,0,11.5,43,150.3
CUST0523,Retail,Large,Canada,Professional,42,405.01,Monthly,0,2,23,0.67,28.09,30,0,40.88,52,-0.52,25,8,98,0,-16.5,18,0
CUST0524,Finance,Medium,Australia,Enterprise,49,204.53,Monthly,1,0,68,0.4,26.65,10,0,103.7,-27,-0.76,41,16,16,0,12,34,0
CUST0525,Education,Large,Australia,Basic,42,832.78,Monthly,0,0,21,0.63,14.85,26,5,63.54,68,0.74,21,10,41,0,-0.25,14,317.7
CUST0526,Retail,Small,USA,Enterprise,58,343.41,Monthly,0,1,43,0.71,27.45,27,1,63.87,98,-0.99,46,5,60,0,-10,39,63.87
CUST0527,Education,Medium,USA,Enterprise,39,459.13,Monthly,1,4,95,0.38,29.26,8,7,115.41,91,-0.22,32,8,2,0,7.5,25,807.87
CUST0528,Technology,Medium,Australia,Professional,16,648.76,Monthly,0,5,85,0.15,47.93,39,0,39.18,88,-0.44,42,29,85,0,7.75,35,0
CUST0529,Education,Medium,Australia,Enterprise,33,533.59,Monthly,0,2,26,0.12,60.41,8,1,58.07,-89,0.14,13,17,34,0,8.5,6,58.07
CUST0530,Education,Small,Canada,Enterprise,49,193.43,Annual,0,3,41,0.61,35.54,60,7,97.59,3,-0.5,30,19,84,0,-2,23,683.13
CUST0531,Healthcare,Small,UK,Professional,21,198.03,Annual,1,1,99,0.54,65.31,8,5,91.31,-20,-0.38,9,1,88,0,-21,2,456.55
CUST0532,Healthcare,Small,USA,Professional,9,402.63,Annual,0,2,38,0.76,31.58,55,9,32.63,96,0.7,50,3,102,0,-22.5,43,293.67
CUST0533,Healthcare,Small,UK,Professional,6,120.11,Monthly,0,4,88,0.53,27.54,34,1,18.98,26,0.21,23,17,65,0,0.75,16,18.98
CUST0534,Education,Small,Canada,Professional,51,1260.38,Annual,0,2,11,0.45,49.62,59,1,84.38,-87,-0.71,20,27,0,0,27,13,84.38
CUST0535,Finance,Medium,Australia,Enterprise,45,588.91,Annual,0,0,29,0.43,4.09,16,6,31.66,-67,0.45,47,0,6,0,-1.5,40,189.96
CUST0536,Education,Small,UK,Enterprise,35,573.9,Monthly,1,0,60,0.08,9.02,41,4,110.8,-53,-0.59,7,10,19,0,5.25,0,443.2
CUST0537,Finance,Medium,Australia,Basic,39,677.36,Monthly,1,1,67,0.37,38.78,13,4,16.38,-40,-0.13,31,2,42,0,-8.5,24,65.52
CUST0538,Finance,Small,Australia,Basic,22,1332.34,Annual,1,4,65,0.98,84.98,23,7,38.88,-66,0.29,30,7,118,0,-22.5,23,272.16
CUST0539,Healthcare,Large,India,Enterprise,41,1743.86,Monthly,1,4,61,0.88,65.49,12,6,7.52,18,-0.46,33,4,5,0,2.75,26,45.12
CUST0540,Retail,Medium,UK,Basic,54,1522.99,Monthly,1,2,19,0.36,9.76,27,8,84.69,-36,-0.23,22,19,54,0,5.5,15,677.52
CUST0541,Technology,Large,UK,Enterprise,5,1460.51,Monthly,0,1,46,0.61,76.48,22,3,107.06,-42,0.47,24,20,99,0,-4.75,17,321.18
CUST0542,Healthcare,Medium,Australia,Basic,42,979.09,Monthly,1,4,49,0.85,66.44,32,9,76.67,-65,0.88,6,21,114,1,-7.5,0,690.03
CUST0543,Healthcare,Large,Canada,Professional,23,1393.74,Annual,0,5,22,0.47,55.76,57,3,112.59,46,0.06,18,21,20,0,16,11,337.77
CUST0544,Retail,Small,India,Basic,17,1114.47,Monthly,0,5,78,0.07,74.19,49,1,16.29,-59,-0.98,6,4,50,0,-8.5,0,16.29
CUST0545,Technology,Small,Australia,Professional,12,448.18,Monthly,1,0,57,0.12,37.56,27,2,11.44,-32,-0.32,46,27,45,1,15.75,39,22.88
CUST0546,Education,Small,USA,Professional,23,433,Monthly,0,2,14,0.53,21.49,2,0,100.77,46,-0.2,7,10,34,0,1.5,0,0
CUST0547,Education,Medium,USA,Professional,16,606.86,Monthly,1,3,44,0.97,47.06,45,0,102.81,6,-0.32,13,11,99,0,-13.75,6,0
CUST0548,Healthcare,Large,India,Professional,3,1823.39,Monthly,0,0,16,0.71,50.3,33,6,99.89,-62,-0.13,0,21,7,0,19.25,0,599.34
CUST0549,Technology,Small,Canada,Basic,30,1103.88,Monthly,0,1,97,0.12,49.37,26,4,96.08,-32,0.27,12,8,113,0,-20.25,5,384.32
CUST0550,Healthcare,Large,Australia,Enterprise,57,1473.13,Annual,0,4,77,0.23,51.73,28,2,44.11,79,-0.76,2,20,67,0,3.25,0,88.22
CUST0551,Finance,Large,UK,Professional,22,706.19,Monthly,0,0,12,0.78,85.49,19,6,26.88,-89,-0.45,52,12,106,0,-14.5,45,161.28
CUST0552,Healthcare,Small,India,Basic,9,827.28,Monthly,1,3,55,0.85,81.4,43,1,111.53,-18,0.02,27,21,15,0,17.25,20,111.53
CUST0553,Healthcare,Small,Canada,Professional,29,268.62,Monthly,0,3,51,0.64,79.06,5,2,37.53,74,-0.37,37,19,66,0,2.5,30,75.06
CUST0554,Education,Large,UK,Basic,47,359.16,Monthly,0,5,39,0.66,72.52,33,0,48.41,-65,0.98,50,28,70,0,10.5,43,0
CUST0555,Education,Small,USA,Basic,37,1658.17,Annual,0,1,33,0.08,85.02,20,7,84.25,25,-0.14,14,2,63,0,-13.75,7,589.75
CUST0556,Education,Small,USA,Basic,23,1177.98,Annual,0,0,33,0.84,10.67,30,1,35.91,-38,0.74,35,12,1,0,11.75,28,35.91
CUST0557,Finance,Small,UK,Enterprise,13,688.31,Annual,0,2,29,0.8,25.33,45,6,98.48,-25,0.79,52,27,0,0,27,45,590.88
CUST0558,Education,Medium,India,Basic,32,1609.65,Monthly,1,0,69,0.3,45.56,8,8,9.33,-19,0.67,2,21,57,0,6.75,0,74.64
CUST0559,Technology,Large,USA,Basic,46,508.11,Monthly,0,5,70,0.72,76.5,38,5,95.15,-50,-0.91,3,10,0,0,10,0,475.75
CUST0560,Retail,Large,Australia,Enterprise,52,1952.54,Monthly,1,3,31,0.25,46.45,17,1,72.62,-58,0.9,4,10,101,0,-15.25,0,72.62
CUST0561,Technology,Medium,UK,Enterprise,47,702.74,Monthly,1,1,80,0.09,67.83,44,1,69.19,-67,-0.74,49,20,114,0,-8.5,42,69.19
CUST0562,Technology,Large,UK,Basic,48,687.88,Annual,0,1,31,0.24,14.23,1,8,55.55,-4,-0.93,25,19,6,0,17.5,18,444.4
CUST0563,Education,Small,USA,Enterprise,23,637.59,Annual,1,2,89,0.22,24.21,3,9,33.97,-52,-0.17,24,20,87,0,-1.75,17,305.73
CUST0564,Retail,Large,India,Professional,45,261.78,Annual,1,1,46,0.37,66.4,46,7,56.22,45,-0.61,9,6,68,0,-11,2,393.54
CUST0565,Retail,Small,Australia,Professional,17,240.05,Annual,0,5,97,0.45,16.5,26,8,54.55,24,-0.63,7,16,84,1,-5,0,436.4
CUST0566,Retail,Medium,India,Enterprise,55,1303.25,Annual,0,5,77,0.53,32.92,31,3,70.47,88,-0.42,11,15,91,0,-7.75,4,211.41
CUST0567,Finance,Small,Canada,Enterprise,40,1752.73,Monthly,0,5,52,0.5,25.31,8,3,34.51,-44,-0.5,53,13,17,0,8.75,46,103.53
CUST0568,Education,Large,Canada,Basic,21,1585.23,Monthly,1,1,10,0.31,32.79,43,1,10.23,-8,0.37,57,0,87,0,-21.75,50,10.23
CUST0569,Retail,Large,USA,Enterprise,2,299.39,Monthly,1,1,88,0.08,64.33,59,9,18.27,8,-0.63,58,10,31,0,2.25,51,164.43
CUST0570,Finance,Large,USA,Basic,37,1100.25,Monthly,1,5,74,0.62,34.37,46,0,84.2,-96,0.09,2,12,44,0,1,0,0
CUST0571,Healthcare,Medium,USA,Professional,6,229.07,Monthly,0,1,41,0.43,50.86,8,9,3.68,-77,0.97,26,0,32,1,-8,19,33.12
CUST0572,Healthcare,Medium,Canada,Enterprise,44,109.68,Monthly,0,1,95,0.33,10.79,35,3,102.92,91,-0.14,49,1,73,0,-17.25,42,308.76
CUST0573,Finance,Large,India,Basic,18,1319.64,Annual,0,3,77,0.87,72.84,39,9,83.63,-42,0.28,22,8,72,0,-10,15,752.67
CUST0574,Finance,Small,India,Basic,30,1079.6,Monthly,0,0,3,0.76,34.55,28,9,92.4,-63,0.94,39,12,48,0,0,32,831.6
CUST0575,Education,Medium,USA,Professional,22,182.41,Annual,0,4,59,0.86,59.07,51,7,100.48,60,-0.72,57,4,32,0,-4,50,703.36
CUST0576,Education,Large,Australia,Enterprise,54,89.18,Annual,1,1,52,0.52,65.83,4,1,15.6,-91,-0.16,32,29,96,0,5,25,15.6
CUST0577,Healthcare,Large,India,Professional,33,1979.72,Monthly,1,4,34,0.17,20.45,57,7,98.87,64,0.7,13,8,70,0,-9.5,6,692.09
CUST0578,Retail,Medium,Canada,Basic,30,79.44,Monthly,1,4,49,0.71,79.85,16,0,61.05,25,0.86,53,12,67,0,-4.75,46,0
CUST0579,Healthcare,Medium,UK,Basic,17,900.17,Monthly,0,3,28,0.25,56.23,13,0,106.38,-90,0.2,22,4,27,0,-2.75,15,0
CUST0580,Retail,Medium,UK,Enterprise,43,1019.15,Annual,0,1,83,0.47,39.73,20,3,106.5,-77,-0.71,30,14,86,0,-7.5,23,319.5
CUST0581,Retail,Small,UK,Basic,32,252.21,Annual,0,5,87,0.11,18.05,51,6,3.88,-13,0.8,12,29,52,0,16,5,23.28
CUST0582,Education,Small,Australia,Enterprise,42,354.74,Annual,1,4,96,0.83,84.92,5,8,46.56,98,-0.65,56,6,95,0,-17.75,49,372.48
CUST0583,Technology,Large,USA,Professional,51,716.57,Monthly,1,1,13,0.17,68.45,55,4,63.64,13,-0.29,11,13,43,0,2.25,4,254.56
CUST0584,Technology,Medium,Canada,Enterprise,14,1528.12,Monthly,0,2,97,0.91,20.31,37,1,81.72,-80,-0.25,34,29,79,0,9.25,27,81.72
CUST0585,Finance,Small,Australia,Enterprise,58,1024.02,Monthly,0,5,98,0.87,31.72,20,6,35.06,47,-0.11,17,15,109,0,-12.25,10,210.36
CUST0586,Education,Medium,Canada,Basic,10,1283.05,Annual,0,2,97,0.49,73.25,24,1,31,-91,0.58,20,5,54,0,-8.5,13,31
CUST0587,Retail,Large,Canada,Basic,47,1970.65,Monthly,0,2,69,0.76,63.22,36,8,46.37,74,0.6,44,1,9,0,-1.25,37,370.96
CUST0588,Technology,Small,USA,Enterprise,60,1540.65,Monthly,0,4,67,0.64,69.39,34,8,60.61,74,0.44,46,15,13,0,11.75,39,484.88
CUST0589,Retail,Small,UK,Basic,51,880.04,Monthly,0,2,61,0.81,40.83,58,2,114.19,42,-0.96,41,18,102,0,-7.5,34,228.38
CUST0590,Technology,Small,USA,Basic,36,903.96,Monthly,0,3,60,0.46,65.05,45,7,91.69,71,0.13,0,4,35,0,-4.75,0,641.83
CUST0591,Technology,Large,Australia,Basic,34,1245.17,Monthly,1,3,71,0.8,36.01,48,3,52.09,89,0.49,37,3,33,0,-5.25,30,156.27
CUST0592,Technology,Medium,Australia,Enterprise,9,1337.42,Monthly,0,4,24,0.49,20.59,54,2,7.47,33,-0.11,40,13,87,0,-8.75,33,14.94
CUST0593,Education,Small,Australia,Basic,42,1011.41,Monthly,0,1,63,0.94,57.68,34,0,21.05,-35,0.89,41,26,17,1,21.75,34,0
CUST0594,Healthcare,Large,USA,Enterprise,28,1296.83,Monthly,0,0,86,0.51,87.89,19,4,55.26,21,0.65,46,5,15,0,1.25,39,221.04
CUST0595,Retail,Medium,Canada,Basic,11,66.59,Annual,0,1,61,0.49,29.33,17,3,97.85,31,0.28,8,7,104,0,-19,1,293.55
CUST0596,Education,Large,Canada,Professional,14,870.65,Annual,0,1,23,0.8,42.57,5,0,46.3,-78,-0.88,22,23,36,0,14,15,0
CUST0597,Education,Medium,India,Basic,39,572.3,Monthly,0,1,30,0.83,61.31,25,9,65.08,-88,0.3,13,2,40,0,-8,6,585.72
CUST0598,Education,Large,Australia,Basic,55,275.77,Annual,0,1,60,0.58,49.65,18,7,107.12,58,0.82,10,3,24,0,-3,3,749.84
CUST0599,Education,Medium,Canada,Enterprise,47,217.1,Monthly,0,5,18,0.22,76.22,60,7,109.74,-85,-0.24,6,0,7,0,-1.75,0,768.18
CUST0600,Education,Small,India,Enterprise,54,1214.32,Monthly,1,0,96,0.49,69.03,55,7,26.68,-60,0.68,30,1,87,0,-20.75,23,186.76
CUST0601,Finance,Medium,Canada,Basic,19,1056.73,Annual,0,5,56,0.97,7.13,53,2,6.19,-100,-0.37,23,12,83,0,-8.75,16,12.38
CUST0602,Retail,Large,Australia,Professional,54,522.1,Annual,1,2,53,0.77,89.86,50,5,37.34,10,0.14,25,8,111,0,-19.75,18,186.7
CUST0603,Education,Large,UK,Basic,15,952.48,Annual,0,1,7,0.82,68.21,8,6,83.8,-89,0.3,29,11,93,0,-12.25,22,502.8
CUST0604,Retail,Medium,Australia,Basic,28,994.62,Monthly,0,3,97,0.08,78.02,27,8,114.18,18,0.36,33,9,83,0,-11.75,26,913.44
CUST0605,Finance,Small,USA,Professional,24,406.12,Monthly,0,4,69,0.49,59.31,15,4,10.17,83,0.77,45,9,17,0,4.75,38,40.68
CUST0606,Finance,Small,Canada,Enterprise,8,1311.14,Annual,0,4,92,0.66,77.35,45,8,4.39,77,-0.53,37,17,67,0,0.25,30,35.12
CUST0607,Retail,Medium,Canada,Basic,43,1566.22,Monthly,1,5,72,0.84,11.89,13,5,106.21,-81,-0.48,4,11,47,0,-0.75,0,531.05
CUST0608,Technology,Medium,USA,Enterprise,9,1587.1,Monthly,1,5,79,0.1,32.6,16,9,90.03,93,0.41,4,21,99,0,-3.75,0,810.27
CUST0609,Healthcare,Large,USA,Enterprise,47,1212.89,Annual,1,3,52,0.86,79.13,22,9,119.08,-65,-0.65,18,29,69,0,11.75,11,1071.72
CUST0610,Technology,Small,UK,Professional,33,1033.04,Annual,1,1,4,0.57,19.75,20,9,48.22,-22,-0.07,50,15,66,1,-1.5,43,433.98
CUST0611,Technology,Medium,Canada,Professional,33,140.79,Annual,0,0,34,0.24,8.89,13,3,50.51,65,-0.96,37,22,17,0,17.75,30,151.53
CUST0612,Technology,Small,Canada,Enterprise,19,589.91,Monthly,0,2,69,0.35,71.35,20,0,21.51,49,-0.72,27,5,110,0,-22.5,20,0
CUST0613,Education,Medium,UK,Basic,3,204.68,Annual,0,4,33,0.32,75.52,2,0,14.79,7,0.36,25,23,103,0,-2.75,18,0
CUST0614,Finance,Medium,India,Enterprise,10,1928.37,Monthly,1,2,69,0.55,16.31,35,9,69.87,88,0.49,41,24,17,1,19.75,34,628.83
CUST0615,Technology,Small,UK,Basic,40,287.46,Monthly,1,0,38,0.1,77.18,47,4,44.35,77,-0.77,22,23,55,0,9.25,15,177.4
CUST0616,Finance,Medium,Australia,Basic,47,320.52,Monthly,0,5,98,0.2,62.44,55,2,10.56,-5,-0.54,45,20,22,0,14.5,38,21.12
CUST0617,Retail,Medium,Canada,Professional,42,1781.36,Monthly,1,4,26,0.82,47.77,19,4,106.55,-42,-0.8,48,23,34,0,14.5,41,426.2
CUST0618,Healthcare,Large,USA,Basic,1,1888.98,Monthly,0,2,1,0.18,75.06,45,4,24.6,-81,-0.13,29,9,5,0,7.75,22,98.4
CUST0619,Retail,Medium,Australia,Basic,29,1536.34,Monthly,0,5,4,0.27,38.89,37,0,90.08,63,-0.75,2,14,117,0,-15.25,0,0
CUST0620,Retail,Medium,Canada,Enterprise,50,30.7,Monthly,0,0,39,0.48,19.07,58,7,34.59,25,-0.13,27,25,25,0,18.75,20,242.13
CUST0621,Education,Medium,UK,Professional,34,22.67,Monthly,1,2,54,0.54,27.07,54,4,97.74,-4,0.46,32,8,84,0,-13,25,390.96
CUST0622,Healthcare,Large,Australia,Basic,51,768.64,Monthly,1,1,90,0.78,46.45,6,4,15.09,42,0.37,41,29,60,0,14,34,60.36
CUST0623,Retail,Small,Canada,Basic,13,303.92,Monthly,0,5,33,0.47,48.76,14,8,90.97,-39,-0.44,2,23,87,0,1.25,0,727.76
CUST0624,Retail,Large,India,Professional,54,56.4,Monthly,0,0,33,0.8,72.89,4,7,12.68,30,0.35,4,1,14,0,-2.5,0,88.76
CUST0625,Healthcare,Large,India,Enterprise,1,938.85,Annual,0,2,72,0.64,71.64,22,0,54.18,-8,0.86,56,17,90,1,-5.5,49,0
CUST0626,Healthcare,Small,USA,Professional,34,1887.26,Annual,1,1,20,0.16,53.16,51,2,88.35,-10,-0.3,18,11,31,0,3.25,11,176.7
CUST0627,Retail,Large,Canada,Professional,29,661.16,Monthly,0,1,16,0.2,70.71,55,6,21.61,32,-0.34,41,2,11,0,-0.75,34,129.66
CUST0628,Healthcare,Small,India,Basic,48,1329.06,Annual,0,0,21,0.47,18.88,39,0,34.99,22,0.14,57,6,4,0,5,50,0
CUST0629,Retail,Large,UK,Basic,47,1311.43,Monthly,0,3,45,0.43,6.41,36,0,103.91,83,-0.51,56,8,63,0,-7.75,49,0
CUST0630,Retail,Small,Canada,Enterprise,13,517.14,Monthly,0,4,90,0.76,78.88,34,4,106.33,58,0.3,47,7,70,0,-10.5,40,425.32
CUST0631,Education,Medium,UK,Basic,48,1307.84,Annual,0,0,87,0.6,8.65,27,8,6.35,-15,0.66,0,24,85,0,2.75,0,50.8
CUST0632,Technology,Large,UK,Basic,49,440.42,Monthly,1,1,82,0.42,23.71,7,5,21,62,-0.08,37,5,26,0,-1.5,30,105
CUST0633,Retail,Large,India,Professional,53,261.57,Annual,0,1,62,0.21,63.19,3,9,14.98,17,0.36,8,0,78,0,-19.5,1,134.82
CUST0634,Finance,Large,Canada,Basic,29,1408.74,Monthly,1,0,31,0.27,38.03,47,1,22.38,98,0.3,59,13,102,0,-12.5,52,22.38
CUST0635,Technology,Large,Australia,Enterprise,39,244.61,Annual,0,3,42,0.6,79.12,33,8,116.45,97,-0.92,4,15,44,0,4,0,931.6
CUST0636,Technology,Medium,India,Professional,24,1993.88,Monthly,0,4,12,0.45,28.22,2,5,66.65,-75,-0.63,58,27,34,0,18.5,51,333.25
CUST0637,Technology,Large,India,Enterprise,26,383.24,Monthly,0,2,65,0.54,3.04,42,4,56.71,17,0.79,45,15,25,0,8.75,38,226.84
CUST0638,Education,Medium,Canada,Professional,17,1196.4,Monthly,1,0,73,0.21,28.46,16,4,118.15,-100,0.88,41,3,22,0,-2.5,34,472.6
CUST0639,Retail,Medium,Canada,Basic,7,834.52,Annual,1,4,3,0.68,52.87,25,2,67.28,-94,0.56,33,28,12,0,25,26,134.56
CUST0640,Education,Medium,UK,Professional,13,270.25,Monthly,1,4,90,0.86,35.08,60,5,79.67,63,0.84,36,5,89,0,-17.25,29,398.35
CUST0641,Retail,Medium,Canada,Professional,5,75.13,Annual,0,5,9,0.3,49.07,15,3,40.6,-25,-0.39,32,14,2,0,13.5,25,121.8
CUST0642,Education,Small,UK,Basic,26,1253.01,Monthly,0,1,51,0.52,79.14,24,9,46.47,-14,-0.5,24,27,28,0,20,17,418.23
CUST0643,Education,Small,India,Basic,49,1617.38,Monthly,1,2,16,0.98,82.3,15,1,71.73,52,-0.23,41,21,65,0,4.75,34,71.73
CUST0644,Finance,Large,USA,Enterprise,3,1687.19,Monthly,1,0,88,0.37,25.41,31,2,9.3,-7,-0.89,28,7,63,0,-8.75,21,18.6
CUST0645,Education,Small,Australia,Enterprise,7,975.77,Monthly,0,1,78,0.62,42.67,14,8,31.45,86,0.62,57,0,27,0,-6.75,50,251.6
CUST0646,Healthcare,Small,India,Basic,58,1559.36,Annual,1,5,3,0.14,50.32,54,8,24.42,-40,0.97,24,12,86,0,-9.5,17,195.36
CUST0647,Finance,Large,Canada,Basic,49,1352.24,Monthly,0,5,98,0.63,85.52,14,5,2.89,-72,0.65,53,26,35,0,17.25,46,14.45
CUST0648,Education,Large,Australia,Basic,39,1454.02,Monthly,0,1,97,0.14,89.88,6,9,64.89,-6,0.11,58,17,112,0,-11,51,584.01
CUST0649,Technology,Large,USA,Professional,53,995.35,Monthly,0,3,24,0.96,22.72,14,9,67.77,-83,-0.41,8,17,5,0,15.75,1,609.93
CUST0650,Healthcare,Small,USA,Professional,1,1274.16,Monthly,0,4,73,0.73,65.97,17,8,46.69,-60,-0.6,2,12,10,0,9.5,0,373.52
CUST0651,Healthcare,Small,UK,Professional,49,1614.94,Annual,0,0,13,0.8,35.27,18,3,32.98,46,-0.27,14,21,37,0,11.75,7,98.94
CUST0652,Healthcare,Large,Australia,Basic,17,807.81,Monthly,0,0,2,0.72,2.71,20,4,78.6,31,0.33,3,29,117,0,-0.25,0,314.4
CUST0653,Finance,Medium,UK,Enterprise,43,1615.84,Monthly,0,0,71,0.61,2.81,51,9,17.02,92,-0.11,44,13,33,0,4.75,37,153.18
CUST0654,Education,Large,India,Basic,25,1192.19,Annual,0,1,21,0.48,42.53,17,5,62.72,-60,0.87,37,10,80,1,-10,30,313.6
CUST0655,Education,Medium,Australia,Professional,59,348.48,Annual,0,3,19,0.87,44.97,16,8,92.4,22,0.71,19,6,66,0,-10.5,12,739.2
CUST0656,Technology,Medium,India,Professional,3,68.87,Monthly,1,2,89,0.96,3.99,40,4,20.55,42,-0.8,48,17,107,0,-9.75,41,82.2
CUST0657,Technology,Large,UK,Basic,15,738.25,Monthly,0,5,47,0.52,62.45,39,7,90.64,81,-0.74,22,20,45,0,8.75,15,634.48
CUST0658,Healthcare,Large,Australia,Basic,29,1102.46,Monthly,0,1,22,0.93,27.87,52,0,91.53,91,0.35,36,21,97,0,-3.25,29,0
CUST0659,Technology,Large,UK,Professional,53,1682.84,Monthly,0,2,75,0.6,51.27,32,4,8.13,99,-0.54,46,3,85,0,-18.25,39,32.52
CUST0660,Finance,Small,Australia,Professional,43,272.42,Annual,1,5,33,0.56,28.48,60,9,3.24,42,0.58,7,16,28,0,9,0,29.16
CUST0661,Education,Medium,UK,Professional,32,1604.41,Monthly,0,5,32,0.48,16.71,44,0,116.9,77,0.18,56,18,59,0,3.25,49,0
CUST0662,Healthcare,Small,USA,Basic,26,1728.76,Monthly,0,3,64,0.25,37.83,9,9,24.01,-79,-0.54,36,13,53,0,-0.25,29,216.09
CUST0663,Technology,Small,UK,Professional,60,318.36,Monthly,0,4,85,0.05,22.44,27,5,98.83,45,-0.04,55,9,92,0,-14,48,494.15
CUST0664,Finance,Large,USA,Professional,16,1706.16,Monthly,1,0,39,0.28,49.06,46,6,67.86,-21,-0.19,44,24,68,0,7,37,407.16
CUST0665,Finance,Small,UK,Enterprise,25,1983.08,Monthly,0,2,84,0.53,19.5,52,4,32.47,29,0.75,32,28,73,0,9.75,25,129.88
CUST0666,Technology,Large,Australia,Basic,54,1459.14,Monthly,0,1,72,0.41,46.74,33,0,16.47,-65,-0.94,32,5,73,0,-13.25,25,0
CUST0667,Education,Medium,Australia,Enterprise,28,1573.84,Monthly,0,2,42,0.48,15.85,10,5,60.1,-81,0.79,6,17,116,0,-12,0,300.5
CUST0668,Technology,Large,Australia,Enterprise,9,1988.94,Monthly,0,4,9,0.98,61.05,17,9,49.48,43,0.3,21,24,8,0,22,14,445.32
CUST0669,Healthcare,Small,Canada,Professional,56,1218.85,Monthly,1,0,25,0.38,68.35,49,4,84.17,-34,0.48,4,3,84,0,-18,0,336.68
CUST0670,Technology,Small,India,Basic,56,629.62,Monthly,1,2,89,0.48,11.71,49,5,108.6,19,-0.99,45,10,76,0,-9,38,543
CUST0671,Finance,Large,Australia,Professional,1,1678.31,Monthly,0,4,97,0.18,43.17,36,9,96.82,57,0.26,14,12,9,0,9.75,7,871.38
CUST0672,Technology,Large,USA,Basic,29,1236.68,Monthly,1,1,2,0.1,8.24,17,6,33.66,-46,0.18,20,7,101,0,-18.25,13,201.96
CUST0673,Education,Small,Australia,Enterprise,57,1170.77,Monthly,0,3,19,0.79,54.64,18,6,105.59,-35,0.07,24,9,74,0,-9.5,17,633.54
CUST0674,Retail,Medium,Canada,Basic,22,522.2,Monthly,0,5,20,0.59,25.27,52,1,100.17,-75,0.57,16,22,67,0,5.25,9,100.17
CUST0675,Technology,Medium,USA,Professional,16,1517.54,Monthly,1,1,93,0.77,48.43,23,2,111.57,84,0.11,55,27,57,0,12.75,48,223.14
CUST0676,Education,Large,Canada,Professional,41,181.7,Monthly,0,0,70,0.19,47.54,34,5,55.58,96,0.71,49,10,109,1,-17.25,42,277.9
CUST0677,Education,Medium,USA,Professional,51,1850.09,Annual,1,5,17,0.59,83.34,8,2,92.46,29,-0.53,6,2,94,0,-21.5,0,184.92
CUST0678,Finance,Small,UK,Basic,44,665.13,Annual,0,1,89,0.29,50.32,13,1,71.41,-45,0.61,53,14,112,0,-14,46,71.41
CUST0679,Education,Large,India,Enterprise,51,272.99,Annual,0,1,68,0.27,53.3,23,3,37.95,89,-0.64,57,7,51,0,-5.75,50,113.85
CUST0680,Education,Small,India,Enterprise,54,895.89,Monthly,0,1,94,0.06,37.35,57,4,119.34,-67,0.63,49,19,33,0,10.75,42,477.36
CUST0681,Education,Small,Canada,Basic,41,104.09,Annual,0,1,84,0.17,85.52,54,9,5.56,-45,0.88,59,17,105,0,-9.25,52,50.04
CUST0682,Education,Medium,India,Professional,7,1375.56,Monthly,1,5,3,0.34,70.39,20,8,20.31,-46,-0.33,18,26,34,0,17.5,11,162.48
CUST0683,Healthcare,Large,Canada,Enterprise,14,1807.36,Monthly,0,0,87,0.16,27.12,22,2,107.21,-81,0.06,51,20,102,0,-5.5,44,214.42
CUST0684,Healthcare,Large,Canada,Professional,29,1677.78,Monthly,1,4,51,0.99,76.29,47,2,8.21,-51,0.32,6,0,102,0,-25.5,0,16.42
CUST0685,Finance,Medium,Canada,Basic,19,272.19,Annual,0,2,82,0.34,40.05,52,5,106.53,52,-0.84,39,28,32,0,20,32,532.65
CUST0686,Technology,Small,India,Professional,19,270.02,Monthly,0,3,26,0.17,74.92,23,4,86.11,-17,-0.01,44,23,71,0,5.25,37,344.44
CUST0687,Education,Small,Canada,Enterprise,2,1630.6,Monthly,1,2,56,0.24,74.41,41,5,5.37,52,-0.28,58,29,31,0,21.25,51,26.85
CUST0688,Technology,Small,India,Enterprise,41,1850.02,Annual,1,2,64,0.61,18.62,35,6,52.09,-48,0.74,49,7,54,0,-6.5,42,312.54
CUST0689,Technology,Small,Canada,Professional,45,932.13,Annual,0,3,8,0.11,63.7,3,2,90.78,41,0.75,23,2,96,0,-22,16,181.56
CUST0690,Finance,Large,Australia,Basic,15,1007.96,Monthly,1,5,81,0.87,27.58,34,4,70.39,87,0.4,10,0,7,1,-1.75,3,281.56
CUST0691,Education,Large,Canada,Professional,3,650.16,Monthly,0,0,95,0.96,28.18,33,7,112.37,10,0.31,40,19,45,0,7.75,33,786.59
CUST0692,Education,Medium,USA,Basic,11,1790.64,Monthly,0,3,37,0.28,28.08,46,3,104.25,70,0.47,54,24,13,0,20.75,47,312.75
CUST0693,Retail,Medium,Canada,Professional,53,1296.91,Annual,0,0,97,0.48,65.85,17,9,40.59,89,-0.27,0,15,97,0,-9.25,0,365.31
CUST0694,Technology,Large,UK,Enterprise,46,590.74,Monthly,1,5,27,0.07,22.22,45,1,11.07,11,-0.19,53,8,7,0,6.25,46,11.07
